STOP_Carico,MODEL,BILANCELLE/ASSALE,WEIGHT,REWORK,RICARICO,BIL_PREVIOUS_EMPTY,TEAM_LOAD,DAY_LOAD,TIME_LOAD
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Tuesday,8-10
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,10-12
0,357/455,0.5,1-100,False,False,False,TEAM 1,Tuesday,10-12
0,357/455,0.5,1-100,False,False,False,TEAM 1,Tuesday,10-12
0,357/455,0.5,1-100,False,False,False,TEAM 1,Tuesday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,10-12
0,357/387,0.5,1-100,False,False,False,TEAM 1,Tuesday,10-12
0,357/387,0.5,1-100,False,False,False,TEAM 1,Tuesday,10-12
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Tuesday,10-12
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Tuesday,10-12
0,10161802,2.0,300-500,False,False,False,TEAM 1,Tuesday,12-14
0,10161802,2.0,300-500,False,False,False,TEAM 1,Tuesday,12-14
0,10161802,2.0,300-500,False,False,False,TEAM 1,Tuesday,12-14
1,10161802,2.0,300-500,False,False,False,TEAM 1,Tuesday,12-14
1,318/ 63,0.5,100-200,False,False,False,TEAM 1,Tuesday,12-14
1,990/10176224,2.5,>1500,False,False,False,TEAM 1,Tuesday,12-14
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Tuesday,12-14
1,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,14-16
1,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,10209418,1.0,1000-1500,False,False,False,TEAM 2,Tuesday,14-16
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Tuesday,14-16
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Tuesday,14-16
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,14-16
0,318/10161229,0.5,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,318/10161229,0.5,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,318/10161229,0.5,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,14-16
0,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,16-18
0,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,16-18
0,708/130,1.0,100-200,False,False,False,TEAM 2,Tuesday,16-18
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Tuesday,16-18
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Tuesday,16-18
0,360/10071420,0.5,1,False,False,False,TEAM 2,Tuesday,16-18
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Tuesday,16-18
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Tuesday,16-18
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Tuesday,16-18
0,10161802,2.0,300-500,False,True,False,TEAM 2,Tuesday,16-18
0,10161802,2.0,300-500,False,True,False,TEAM 2,Tuesday,16-18
0,10161802,2.0,300-500,False,True,False,TEAM 2,Tuesday,16-18
0,10161802,2.0,300-500,False,True,False,TEAM 2,Tuesday,16-18
0,10219702,2.0,500-1000,True,False,False,TEAM 2,Tuesday,18-20
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Tuesday,18-20
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Tuesday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,18-20
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Tuesday,18-20
0,360/10071420,0.5,1,False,False,False,TEAM 2,Tuesday,18-20
0,360/10071420,0.5,1,False,False,False,TEAM 2,Tuesday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,18-20
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Tuesday,18-20
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Tuesday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,18-20
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Tuesday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Tuesday,20-22
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Tuesday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
1,?,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Tuesday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,20-22
0,708/130,1.0,100-200,False,False,False,TEAM 1,Wednesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,6-8
0,990/10176225,2.5,>1500,False,False,False,TEAM 1,Wednesday,6-8
0,990/10176225,2.5,>1500,False,False,False,TEAM 1,Wednesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,8-10
0,990/10176225,2.5,>1500,False,False,False,TEAM 1,Wednesday,8-10
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,8-10
1,990/10176228,2.5,>1500,False,False,False,TEAM 1,Wednesday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,8-10
0,990/10176228,2.5,>1500,False,False,False,TEAM 1,Wednesday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,8-10
1,990/10176228,2.5,>1500,False,False,False,TEAM 1,Wednesday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Wednesday,10-12
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Wednesday,10-12
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Wednesday,10-12
0,10219700,2.0,500-1000,False,False,False,TEAM 1,Wednesday,10-12
0,10219700,2.0,500-1000,False,False,False,TEAM 1,Wednesday,10-12
0,10219704,2.0,300-500,False,False,False,TEAM 1,Wednesday,10-12
0,10219704,2.0,300-500,False,False,False,TEAM 1,Wednesday,12-14
0,10219704,2.0,300-500,False,False,False,TEAM 1,Wednesday,12-14
0,10219704,2.0,300-500,False,False,False,TEAM 1,Wednesday,12-14
0,10219704,2.0,300-500,False,False,False,TEAM 1,Wednesday,12-14
0,10219704,2.0,300-500,False,False,False,TEAM 1,Wednesday,12-14
0,10209418,1.0,1000-1500,False,False,False,TEAM 1,Wednesday,12-14
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 1,Wednesday,12-14
0,360/154,0.5,100-200,False,False,False,TEAM 1,Wednesday,12-14
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Wednesday,12-14
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Wednesday,12-14
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Wednesday,12-14
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Wednesday,12-14
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Wednesday,14-16
1,990/10176227,2.5,>1500,False,False,False,TEAM 2,Wednesday,14-16
0,10209418,1.0,1000-1500,False,False,False,TEAM 2,Wednesday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,16-18
0,10219700,2.0,500-1000,False,True,False,TEAM 2,Wednesday,16-18
0,10219700,2.0,500-1000,False,True,False,TEAM 2,Wednesday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 2,Wednesday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 2,Wednesday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 2,Wednesday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 2,Wednesday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 2,Wednesday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 2,Wednesday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,18-20
0,318/10071514,0.5,100-200,False,False,False,TEAM 2,Wednesday,18-20
0,318/10071514,0.5,100-200,False,False,False,TEAM 2,Wednesday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,18-20
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,18-20
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,18-20
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,18-20
1,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Wednesday,20-22
0,10161802,2.0,300-500,False,False,False,TEAM 2,Wednesday,20-22
0,10161802,2.0,300-500,False,False,False,TEAM 2,Wednesday,20-22
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Thursday,6-8
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Thursday,6-8
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Thursday,6-8
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Thursday,6-8
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Thursday,6-8
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Thursday,6-8
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Thursday,8-10
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Thursday,8-10
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Thursday,8-10
0,733/10076286,2.0,1,False,False,False,TEAM 1,Thursday,8-10
0,733/534,2.0,1,False,False,False,TEAM 1,Thursday,8-10
0,733/534,2.0,1,False,False,False,TEAM 1,Thursday,8-10
1,733/534,2.0,1,False,False,False,TEAM 1,Thursday,8-10
1,733/534,2.0,1,False,False,False,TEAM 1,Thursday,8-10
1,990/10176224,2.5,>1500,False,False,False,TEAM 1,Thursday,8-10
1,990/10176224,2.5,>1500,False,False,False,TEAM 1,Thursday,8-10
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Thursday,10-12
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Thursday,10-12
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Thursday,10-12
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Thursday,10-12
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Thursday,10-12
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Thursday,10-12
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Thursday,10-12
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Thursday,10-12
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Thursday,10-12
0,10161802,2.0,300-500,False,True,False,TEAM 1,Thursday,10-12
0,10161802,2.0,300-500,False,True,False,TEAM 1,Thursday,10-12
1,990/10176225,2.5,>1500,False,False,False,TEAM 1,Thursday,10-12
0,990/10176225,2.5,>1500,False,False,False,TEAM 1,Thursday,10-12
0,708/131,1.0,100-200,False,False,False,TEAM 1,Thursday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Thursday,12-14
0,10317090,0.5,100-200,False,False,False,TEAM 1,Thursday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Thursday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Thursday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Thursday,12-14
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Thursday,12-14
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Thursday,12-14
0,733/10076286,2.0,1,False,True,False,TEAM 1,Thursday,12-14
0,733/534,2.0,1,False,True,False,TEAM 1,Thursday,12-14
0,733/534,2.0,1,True,False,False,TEAM 1,Thursday,12-14
0,733/534,2.0,1,False,True,False,TEAM 1,Thursday,12-14
0,733/534,2.0,1,False,True,False,TEAM 1,Thursday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 2,Thursday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Thursday,14-16
0,10317090,0.5,100-200,False,False,False,TEAM 2,Thursday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Thursday,14-16
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,14-16
0,10317090,0.5,100-200,False,False,False,TEAM 2,Thursday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Thursday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Thursday,14-16
0,10317090,0.5,100-200,False,False,False,TEAM 2,Thursday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,14-16
0,10317090,0.5,100-200,False,False,False,TEAM 2,Thursday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,16-18
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Thursday,14-16
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Thursday,14-16
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Thursday,14-16
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Thursday,14-16
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,16-18
0,10373627,1.0,500-1000,True,False,False,TEAM 2,Thursday,16-18
0,10317090,0.5,100-200,False,False,False,TEAM 2,Thursday,16-18
1,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,16-18
1,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,16-18
1,318/ 61,0.5,100-200,False,False,False,TEAM 2,Thursday,18-20
1,10209418,1.0,1000-1500,False,False,False,TEAM 2,Thursday,16-18
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Thursday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,18-20
1,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,18-20
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Thursday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,18-20
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Thursday,18-20
0,10373629,1.0,500-1000,False,False,False,TEAM 2,Thursday,18-20
0,10373629,1.0,500-1000,False,False,False,TEAM 2,Thursday,18-20
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,18-20
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,20-22
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,20-22
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,20-22
0,318/10071514,0.5,100-200,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Thursday,20-22
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,6-8
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,980/10141854,2.5,>1500,True,False,False,TEAM 1,Friday,6-8
1,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,357/455,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Friday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Friday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Friday,8-10
1,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,8-10
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,8-10
0,750/576,2.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Friday,8-10
0,750/576,2.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Friday,8-10
0,700/511,2.0,500-1000,False,False,False,TEAM 1,Friday,8-10
1,700/511,2.0,500-1000,False,False,False,TEAM 1,Friday,8-10
1,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,8-10
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,10-12
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,10-12
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,10-12
1,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,10-12
1,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,10-12
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,10-12
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,709/126,1.0,200-300,False,False,False,TEAM 1,Friday,12-14
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Friday,12-14
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Friday,12-14
0,750/576,2.0,500-1000,False,True,False,TEAM 1,Friday,12-14
0,750/576,2.0,500-1000,False,True,False,TEAM 1,Friday,12-14
0,700/511,2.0,500-1000,False,True,False,TEAM 1,Friday,12-14
0,700/511,2.0,500-1000,False,True,False,TEAM 1,Friday,12-14
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Friday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Friday,14-16
0,10163216,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,14-16
0,10163216,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,10163216,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,14-16
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,14-16
0,10163216,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Friday,14-16
0,318/ 60,0.5,100-200,False,False,False,TEAM 2,Friday,14-16
0,318/ 60,0.5,100-200,False,False,False,TEAM 2,Friday,14-16
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Friday,14-16
0,10209418,1.0,1000-1500,False,False,False,TEAM 2,Friday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Friday,16-18
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,16-18
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,16-18
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,16-18
0,709/126,1.0,200-300,False,False,False,TEAM 2,Friday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Friday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 2,Friday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,357/419,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
1,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,18-20
1,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10209455,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10209455,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10209455,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10209455,0.5,100-200,False,False,False,TEAM 2,Friday,18-20
1,10209455,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10209455,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
1,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,18-20
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,20-22
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,20-22
0,?,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
1,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
1,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
1,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
1,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,20-22
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,708/131,1.0,100-200,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10209455,0.5,100-200,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10209455,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
1,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,357/546,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,357/546,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,357/546,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,980/10141855,2.5,>1500,True,False,False,TEAM 2,Monday,8-10
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,357/546,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,357/546,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,357/546,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,357/546,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,10-12
0,708/131,1.0,100-200,False,False,False,TEAM 2,Monday,10-12
1,10209418,1.0,1000-1500,False,False,False,TEAM 2,Monday,10-12
